Id,Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech,Image_Path
13017,WomenWhoStutter,1,40,8914400,8962400,0,0,0,1,1,1,0,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_40_spec.png
13018,WomenWhoStutter,1,41,10136480,10184480,0,0,0,1,0,0,0,0,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_41_spec.png
13019,WomenWhoStutter,1,42,10166560,10214560,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/WomenWhoStutter_1_42_spec.png
13020,WomenWhoStutter,1,43,10363200,10411200,0,0,0,1,0,0,0,3,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_43_spec.png
13021,WomenWhoStutter,1,44,10401280,10449280,1,0,0,1,2,0,1,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_44_spec.png
13022,WomenWhoStutter,1,45,10443200,10491200,0,0,0,1,2,0,2,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_45_spec.png
13023,WomenWhoStutter,1,46,10485920,10533920,0,0,2,0,0,0,0,2,1,2,0,0,D:/spectrograms/WomenWhoStutter_1_46_spec.png
13024,WomenWhoStutter,1,47,10514080,10562080,0,0,0,0,0,0,0,1,3,1,0,0,D:/spectrograms/WomenWhoStutter_1_47_spec.png
13025,WomenWhoStutter,1,48,10797440,10845440,0,0,0,0,0,0,0,3,3,1,0,0,D:/spectrograms/WomenWhoStutter_1_48_spec.png
13026,WomenWhoStutter,1,49,10841440,10889440,0,0,1,0,0,0,0,0,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_49_spec.png
13027,WomenWhoStutter,1,50,12330880,12378880,0,0,1,1,0,0,0,2,1,3,0,0,D:/spectrograms/WomenWhoStutter_1_50_spec.png
13028,WomenWhoStutter,1,51,12358240,12406240,0,0,0,0,0,1,0,2,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_51_spec.png
13029,WomenWhoStutter,1,52,12846240,12894240,0,0,0,0,0,0,0,3,3,0,0,0,D:/spectrograms/WomenWhoStutter_1_52_spec.png
13030,WomenWhoStutter,1,53,12882240,12930240,0,0,1,1,2,0,0,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_53_spec.png
13031,WomenWhoStutter,1,54,13339200,13387200,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/WomenWhoStutter_1_54_spec.png
13032,WomenWhoStutter,1,55,13369440,13417440,0,1,1,0,0,1,2,0,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_55_spec.png
13033,WomenWhoStutter,1,56,1685760,1733760,0,0,1,0,2,1,0,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_56_spec.png
13034,WomenWhoStutter,1,57,1712800,1760800,0,0,0,2,0,1,1,3,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_57_spec.png
13035,WomenWhoStutter,1,58,13565280,13613280,0,0,0,1,0,0,0,2,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_58_spec.png
13036,WomenWhoStutter,1,59,13611360,13659360,0,0,1,0,0,0,0,2,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_59_spec.png
13037,WomenWhoStutter,1,60,13662240,13710240,0,0,1,1,1,0,0,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_60_spec.png
13038,WomenWhoStutter,1,61,13694720,13742720,0,0,2,0,1,0,0,3,0,1,0,0,D:/spectrograms/WomenWhoStutter_1_61_spec.png
13039,WomenWhoStutter,1,62,13744000,13792000,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/WomenWhoStutter_1_62_spec.png
13040,WomenWhoStutter,1,63,13813920,13861920,0,0,1,0,3,0,0,2,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_63_spec.png
13041,WomenWhoStutter,1,64,14151360,14199360,0,0,0,1,0,0,0,0,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_64_spec.png
13042,WomenWhoStutter,1,65,14183040,14231040,0,0,0,1,0,0,0,0,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_65_spec.png
13043,WomenWhoStutter,1,66,14241760,14289760,0,0,0,0,0,3,0,1,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_66_spec.png
13044,WomenWhoStutter,1,67,15605120,15653120,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/WomenWhoStutter_1_67_spec.png
13045,WomenWhoStutter,1,68,15637120,15685120,0,0,0,1,0,0,0,3,3,0,0,0,D:/spectrograms/WomenWhoStutter_1_68_spec.png
13046,WomenWhoStutter,1,69,15999520,16047520,0,0,0,0,0,0,0,3,3,1,0,0,D:/spectrograms/WomenWhoStutter_1_69_spec.png
13047,WomenWhoStutter,1,70,16031520,16079520,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/WomenWhoStutter_1_70_spec.png
13048,WomenWhoStutter,1,71,16344320,16392320,0,0,0,1,1,0,0,1,1,0,0,0,D:/spectrograms/WomenWhoStutter_1_71_spec.png
13049,WomenWhoStutter,1,72,16378720,16426720,0,0,0,1,0,3,0,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_72_spec.png
13050,WomenWhoStutter,1,73,3003200,3051200,0,0,0,0,0,1,0,3,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_73_spec.png
13051,WomenWhoStutter,1,74,3034240,3082240,0,0,0,1,0,0,0,0,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_74_spec.png
13052,WomenWhoStutter,1,75,16397600,16445600,0,0,0,1,2,3,0,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_75_spec.png
13053,WomenWhoStutter,1,76,16472480,16520480,0,0,0,0,0,0,0,3,3,2,0,0,D:/spectrograms/WomenWhoStutter_1_76_spec.png
13054,WomenWhoStutter,1,77,16500800,16548800,0,0,1,0,0,0,0,2,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_77_spec.png
13055,WomenWhoStutter,1,78,16544480,16592480,0,0,1,1,2,1,0,3,0,1,0,0,D:/spectrograms/WomenWhoStutter_1_78_spec.png
13056,WomenWhoStutter,1,79,17031360,17079360,1,0,1,0,0,0,0,1,1,0,0,0,D:/spectrograms/WomenWhoStutter_1_79_spec.png
13057,WomenWhoStutter,1,80,17064960,17112960,0,0,0,2,0,0,0,2,1,1,0,1,D:/spectrograms/WomenWhoStutter_1_80_spec.png
13058,WomenWhoStutter,1,81,17112320,17160320,0,0,0,1,0,1,0,3,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_81_spec.png
13059,WomenWhoStutter,1,82,17141120,17189120,0,0,0,0,0,0,0,1,3,1,0,0,D:/spectrograms/WomenWhoStutter_1_82_spec.png
13060,WomenWhoStutter,1,83,17551680,17599680,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/WomenWhoStutter_1_83_spec.png
13061,WomenWhoStutter,1,84,17584000,17632000,0,0,1,2,2,0,0,3,0,1,0,0,D:/spectrograms/WomenWhoStutter_1_84_spec.png
13062,WomenWhoStutter,1,85,17735040,17783040,0,0,0,1,0,0,0,3,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_85_spec.png
13063,WomenWhoStutter,1,86,17765440,17813440,0,0,0,1,1,0,0,0,1,0,0,0,D:/spectrograms/WomenWhoStutter_1_86_spec.png
13064,WomenWhoStutter,1,87,17819360,17867360,0,0,0,1,0,0,0,3,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_87_spec.png
13065,WomenWhoStutter,1,88,18435360,18483360,0,0,2,0,0,0,0,3,1,0,0,0,D:/spectrograms/WomenWhoStutter_1_88_spec.png
13066,WomenWhoStutter,1,89,18462080,18510080,0,0,0,1,2,0,0,1,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_89_spec.png
13067,WomenWhoStutter,1,90,18779200,18827200,0,0,0,0,0,3,0,0,0,1,0,0,D:/spectrograms/WomenWhoStutter_1_90_spec.png
13068,WomenWhoStutter,1,91,18818080,18866080,0,0,1,2,0,0,0,0,1,1,0,0,D:/spectrograms/WomenWhoStutter_1_91_spec.png
13069,WomenWhoStutter,1,92,3180320,3228320,0,0,1,1,0,0,1,3,1,1,0,0,D:/spectrograms/WomenWhoStutter_1_92_spec.png
13070,WomenWhoStutter,1,93,3209760,3257760,0,0,0,1,1,0,0,0,1,1,0,0,D:/spectrograms/WomenWhoStutter_1_93_spec.png
13071,WomenWhoStutter,1,94,19231840,19279840,0,0,1,1,0,0,0,2,1,0,0,0,D:/spectrograms/WomenWhoStutter_1_94_spec.png
13072,WomenWhoStutter,1,95,19265760,19313760,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/WomenWhoStutter_1_95_spec.png
13073,WomenWhoStutter,1,96,20252960,20300960,0,0,1,0,1,0,0,0,1,0,0,0,D:/spectrograms/WomenWhoStutter_1_96_spec.png
13074,WomenWhoStutter,1,97,20280800,20328800,0,0,0,1,0,0,0,3,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_97_spec.png
13075,WomenWhoStutter,1,98,20824000,20872000,0,0,0,1,0,0,0,2,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_98_spec.png
13076,WomenWhoStutter,1,99,20851520,20899520,0,0,0,0,2,1,0,2,0,1,0,0,D:/spectrograms/WomenWhoStutter_1_99_spec.png
13077,WomenWhoStutter,1,100,20893120,20941120,0,0,0,2,1,0,1,0,0,1,0,0,D:/spectrograms/WomenWhoStutter_1_100_spec.png
13078,WomenWhoStutter,1,101,20921440,20969440,0,0,0,0,0,0,0,3,3,0,0,0,D:/spectrograms/WomenWhoStutter_1_101_spec.png
13079,WomenWhoStutter,1,102,21115040,21163040,0,1,1,2,0,0,1,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_102_spec.png
13080,WomenWhoStutter,1,103,21147360,21195360,0,0,0,0,0,0,0,1,3,1,0,0,D:/spectrograms/WomenWhoStutter_1_103_spec.png
13081,WomenWhoStutter,1,104,21313600,21361600,0,0,0,0,0,0,0,2,3,0,0,0,D:/spectrograms/WomenWhoStutter_1_104_spec.png
13082,WomenWhoStutter,1,105,21346080,21394080,0,0,0,1,0,0,0,0,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_105_spec.png
13083,WomenWhoStutter,1,106,22149760,22197760,0,0,2,1,0,0,0,0,1,0,0,0,D:/spectrograms/WomenWhoStutter_1_106_spec.png
13084,WomenWhoStutter,1,107,22189280,22237280,0,0,1,0,2,0,0,3,0,1,0,0,D:/spectrograms/WomenWhoStutter_1_107_spec.png
13085,WomenWhoStutter,1,108,22432000,22480000,0,0,1,1,0,0,1,3,1,0,0,0,D:/spectrograms/WomenWhoStutter_1_108_spec.png
13086,WomenWhoStutter,1,109,22461600,22509600,0,0,2,0,0,0,0,1,1,0,0,0,D:/spectrograms/WomenWhoStutter_1_109_spec.png
13087,WomenWhoStutter,1,110,22687520,22735520,0,0,1,1,0,0,0,3,1,2,0,0,D:/spectrograms/WomenWhoStutter_1_110_spec.png
13088,WomenWhoStutter,1,111,22715040,22763040,0,0,1,0,1,0,1,3,1,2,0,0,D:/spectrograms/WomenWhoStutter_1_111_spec.png
13089,WomenWhoStutter,1,112,23088640,23136640,0,0,1,0,0,0,0,2,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_112_spec.png
13090,WomenWhoStutter,1,113,23116000,23164000,0,0,0,2,0,0,0,2,1,1,0,0,D:/spectrograms/WomenWhoStutter_1_113_spec.png
13091,WomenWhoStutter,1,114,3428640,3476640,0,0,0,1,0,0,0,3,2,2,0,0,D:/spectrograms/WomenWhoStutter_1_114_spec.png
13092,WomenWhoStutter,1,115,3459200,3507200,0,0,0,0,2,0,0,2,1,0,0,0,D:/spectrograms/WomenWhoStutter_1_115_spec.png
13093,WomenWhoStutter,1,116,23394080,23442080,0,0,1,0,0,0,0,3,2,2,0,0,D:/spectrograms/WomenWhoStutter_1_116_spec.png
13094,WomenWhoStutter,1,117,23427200,23475200,0,0,0,0,1,0,0,0,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_117_spec.png
13095,WomenWhoStutter,1,118,23496960,23544960,0,0,1,0,0,0,1,3,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_118_spec.png
13096,WomenWhoStutter,1,119,23525920,23573920,0,0,0,1,0,0,0,0,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_119_spec.png
13097,WomenWhoStutter,1,120,23719200,23767200,0,0,0,1,2,0,0,0,1,1,0,0,D:/spectrograms/WomenWhoStutter_1_120_spec.png
13098,WomenWhoStutter,1,121,23747520,23795520,0,0,2,1,0,0,0,2,1,0,0,0,D:/spectrograms/WomenWhoStutter_1_121_spec.png
13099,WomenWhoStutter,1,122,23771200,23819200,0,0,0,2,0,0,0,3,1,1,0,0,D:/spectrograms/WomenWhoStutter_1_122_spec.png
13100,WomenWhoStutter,1,123,23787360,23835360,0,0,0,1,0,0,0,0,2,2,0,0,D:/spectrograms/WomenWhoStutter_1_123_spec.png
13101,WomenWhoStutter,1,124,23842720,23890720,0,0,1,0,1,0,0,3,1,1,0,0,D:/spectrograms/WomenWhoStutter_1_124_spec.png
13102,WomenWhoStutter,1,125,24037280,24085280,0,0,1,0,0,0,0,3,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_125_spec.png
13103,WomenWhoStutter,1,126,24068160,24116160,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/WomenWhoStutter_1_126_spec.png
13104,WomenWhoStutter,1,127,24446880,24494880,0,0,2,0,2,0,0,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_127_spec.png
13105,WomenWhoStutter,1,128,24477280,24525280,0,0,1,1,1,0,2,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_128_spec.png
13106,WomenWhoStutter,1,129,24538240,24586240,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/WomenWhoStutter_1_129_spec.png
13107,WomenWhoStutter,1,130,25262400,25310400,0,0,0,0,0,0,1,0,3,0,0,0,D:/spectrograms/WomenWhoStutter_1_130_spec.png
13108,WomenWhoStutter,1,131,25291200,25339200,0,0,0,0,0,0,0,1,3,2,0,0,D:/spectrograms/WomenWhoStutter_1_131_spec.png
13109,WomenWhoStutter,1,132,3553440,3601440,0,0,0,1,0,0,0,2,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_132_spec.png
13110,WomenWhoStutter,1,133,3595680,3643680,0,0,0,2,0,0,1,0,1,1,0,0,D:/spectrograms/WomenWhoStutter_1_133_spec.png
13111,WomenWhoStutter,1,134,25651360,25699360,0,0,0,1,0,0,0,0,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_134_spec.png
13112,WomenWhoStutter,1,135,25687840,25735840,0,0,0,0,0,0,0,2,3,0,0,0,D:/spectrograms/WomenWhoStutter_1_135_spec.png
13113,WomenWhoStutter,1,136,25805440,25853440,0,0,0,3,0,0,0,2,0,1,0,0,D:/spectrograms/WomenWhoStutter_1_136_spec.png
13114,WomenWhoStutter,1,137,25832960,25880960,0,0,0,3,0,0,0,0,0,1,0,0,D:/spectrograms/WomenWhoStutter_1_137_spec.png
13115,WomenWhoStutter,1,138,25869440,25917440,0,0,0,1,1,0,0,1,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_138_spec.png
13116,WomenWhoStutter,1,139,26144960,26192960,0,0,1,0,0,0,0,3,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_139_spec.png
13117,WomenWhoStutter,1,140,26174400,26222400,0,0,0,0,1,0,2,0,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_140_spec.png
13118,WomenWhoStutter,1,141,26192160,26240160,0,0,1,2,0,0,0,0,1,0,0,0,D:/spectrograms/WomenWhoStutter_1_141_spec.png
13119,WomenWhoStutter,1,142,26537760,26585760,0,0,1,1,2,1,1,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_142_spec.png
13120,WomenWhoStutter,1,143,26573440,26621440,0,0,1,0,0,0,0,0,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_143_spec.png
13121,WomenWhoStutter,1,144,26745920,26793920,1,0,1,1,0,0,0,0,1,1,0,0,D:/spectrograms/WomenWhoStutter_1_144_spec.png
13122,WomenWhoStutter,1,145,26780960,26828960,0,0,1,1,0,2,0,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_145_spec.png
13123,WomenWhoStutter,1,146,27042560,27090560,0,0,0,0,2,3,0,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_146_spec.png
13124,WomenWhoStutter,1,147,27074400,27122400,0,0,1,2,0,0,1,1,1,0,0,1,D:/spectrograms/WomenWhoStutter_1_147_spec.png
13125,WomenWhoStutter,1,148,27548160,27596160,1,0,0,1,3,0,1,3,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_148_spec.png
13126,WomenWhoStutter,1,149,27579360,27627360,0,0,0,0,3,0,0,0,0,1,0,0,D:/spectrograms/WomenWhoStutter_1_149_spec.png
13127,WomenWhoStutter,1,150,28227520,28275520,0,0,0,0,0,0,1,1,3,0,0,0,D:/spectrograms/WomenWhoStutter_1_150_spec.png
13128,WomenWhoStutter,1,151,28257280,28305280,0,0,1,2,2,0,2,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_151_spec.png
13129,WomenWhoStutter,1,152,4126560,4174560,0,0,0,1,0,0,0,0,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_152_spec.png
13130,WomenWhoStutter,1,153,4154560,4202560,0,0,0,2,3,0,0,0,0,1,0,0,D:/spectrograms/WomenWhoStutter_1_153_spec.png
13131,WomenWhoStutter,1,154,28365760,28413760,0,0,1,1,0,0,0,3,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_154_spec.png
13132,WomenWhoStutter,1,155,28401920,28449920,0,0,0,1,2,0,0,0,1,0,0,0,D:/spectrograms/WomenWhoStutter_1_155_spec.png
13133,WomenWhoStutter,1,156,28675840,28723840,0,0,0,0,3,1,0,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_156_spec.png
13134,WomenWhoStutter,1,157,28702880,28750880,0,0,0,2,2,0,0,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_157_spec.png
13135,WomenWhoStutter,1,158,28779840,28827840,0,0,0,2,1,0,0,0,1,0,0,0,D:/spectrograms/WomenWhoStutter_1_158_spec.png
13136,WomenWhoStutter,1,159,28810880,28858880,0,0,0,2,0,0,0,3,1,1,0,0,D:/spectrograms/WomenWhoStutter_1_159_spec.png
13137,WomenWhoStutter,1,160,29459520,29507520,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/WomenWhoStutter_1_160_spec.png
13138,WomenWhoStutter,1,161,29503520,29551520,0,0,1,0,0,0,0,3,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_161_spec.png
13139,WomenWhoStutter,1,162,29695680,29743680,0,0,0,1,3,1,0,1,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_162_spec.png
13140,WomenWhoStutter,1,163,29723040,29771040,0,0,0,1,0,2,0,3,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_163_spec.png
13141,WomenWhoStutter,1,164,30157440,30205440,0,0,0,2,1,0,1,2,0,1,0,0,D:/spectrograms/WomenWhoStutter_1_164_spec.png
13142,WomenWhoStutter,1,165,30186400,30234400,0,0,1,1,0,0,0,2,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_165_spec.png
13143,WomenWhoStutter,1,166,30213600,30261600,1,0,3,0,1,0,1,0,0,0,0,1,D:/spectrograms/WomenWhoStutter_1_166_spec.png
13144,WomenWhoStutter,1,167,30406400,30454400,0,0,1,2,2,0,1,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_167_spec.png
13145,WomenWhoStutter,1,168,30434560,30482560,0,0,1,1,2,0,0,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_168_spec.png
13146,WomenWhoStutter,1,169,30494880,30542880,0,0,0,0,0,2,0,0,1,0,0,0,D:/spectrograms/WomenWhoStutter_1_169_spec.png
13147,WomenWhoStutter,1,170,30522720,30570720,0,0,0,1,3,0,0,3,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_170_spec.png
13148,WomenWhoStutter,1,171,31085440,31133440,0,0,1,1,0,0,0,3,1,0,0,0,D:/spectrograms/WomenWhoStutter_1_171_spec.png
13149,WomenWhoStutter,1,172,31113600,31161600,0,0,0,1,0,0,0,2,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_172_spec.png
13150,WomenWhoStutter,1,173,4291840,4339840,0,0,0,0,0,0,1,3,3,1,0,0,D:/spectrograms/WomenWhoStutter_1_173_spec.png
13151,WomenWhoStutter,1,174,4322080,4370080,0,0,1,1,0,0,0,0,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_174_spec.png
13152,WomenWhoStutter,1,175,31480960,31528960,0,0,2,0,0,0,0,1,1,1,0,0,D:/spectrograms/WomenWhoStutter_1_175_spec.png
13153,WomenWhoStutter,1,176,31509600,31557600,0,0,1,0,0,0,0,3,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_176_spec.png
13154,WomenWhoStutter,1,177,31842560,31890560,0,0,0,0,0,0,0,2,3,0,0,0,D:/spectrograms/WomenWhoStutter_1_177_spec.png
13155,WomenWhoStutter,1,178,31873600,31921600,0,0,0,0,1,0,0,0,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_178_spec.png
13156,WomenWhoStutter,1,179,32195520,32243520,0,0,0,1,0,0,0,0,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_179_spec.png
13157,WomenWhoStutter,1,180,32229600,32277600,0,0,3,0,0,0,0,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_180_spec.png
13158,WomenWhoStutter,1,181,32454240,32502240,0,0,0,0,0,0,0,0,3,1,0,0,D:/spectrograms/WomenWhoStutter_1_181_spec.png
13159,WomenWhoStutter,1,182,32489120,32537120,0,0,0,1,0,0,0,3,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_182_spec.png
13160,WomenWhoStutter,1,183,32511520,32559520,0,0,0,0,0,0,0,3,3,1,0,0,D:/spectrograms/WomenWhoStutter_1_183_spec.png
13161,WomenWhoStutter,1,184,32717760,32765760,0,0,0,3,0,0,0,0,0,1,0,0,D:/spectrograms/WomenWhoStutter_1_184_spec.png
13162,WomenWhoStutter,1,185,32754080,32802080,0,0,1,3,1,0,0,2,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_185_spec.png
13163,WomenWhoStutter,1,186,32834400,32882400,0,0,3,1,0,0,0,1,0,0,0,0,D:/spectrograms/WomenWhoStutter_1_186_spec.png
13164,WomenWhoStutter,1,187,32864640,32912640,0,0,1,0,0,0,0,3,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_187_spec.png
13165,WomenWhoStutter,1,188,32904800,32952800,0,0,0,0,0,0,0,1,3,1,0,0,D:/spectrograms/WomenWhoStutter_1_188_spec.png
13166,WomenWhoStutter,1,189,32949920,32997920,0,0,1,0,0,0,0,0,2,1,0,0,D:/spectrograms/WomenWhoStutter_1_189_spec.png
13167,WomenWhoStutter,1,190,32976800,33024800,0,0,1,2,0,0,0,2,1,0,0,0,D:/spectrograms/WomenWhoStutter_1_190_spec.png
13168,WomenWhoStutter,1,191,33114880,33162880,0,0,0,2,1,0,0,0,0,1,0,0,D:/spectrograms/WomenWhoStutter_1_191_spec.png
13169,WomenWhoStutter,1,192,33143680,33191680,0,0,0,1,1,0,0,3,1,1,0,0,D:/spectrograms/WomenWhoStutter_1_192_spec.png
13170,WomenWhoStutter,1,193,4371040,4419040,0,0,1,0,0,0,0,3,2,0,0,0,D:/spectrograms/WomenWhoStutter_1_193_spec.png
13171,WomenWhoStutter,2,0,1551840,1599840,0,0,0,0,1,3,0,0,1,0,0,0,D:/spectrograms/WomenWhoStutter_2_0_spec.png
13172,WomenWhoStutter,2,1,34262240,34310240,0,0,0,1,2,0,0,3,1,1,0,1,D:/spectrograms/WomenWhoStutter_2_1_spec.png
13173,WomenWhoStutter,2,2,34289760,34337760,0,0,0,1,0,3,0,2,0,0,0,0,D:/spectrograms/WomenWhoStutter_2_2_spec.png
13174,WomenWhoStutter,2,3,34522400,34570400,0,0,0,0,3,0,0,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_2_3_spec.png
13175,WomenWhoStutter,2,4,34557120,34605120,0,0,0,0,0,3,1,1,0,0,0,0,D:/spectrograms/WomenWhoStutter_2_4_spec.png
13176,WomenWhoStutter,2,5,34688800,34736800,0,0,0,1,1,2,0,0,1,0,0,0,D:/spectrograms/WomenWhoStutter_2_5_spec.png
13177,WomenWhoStutter,2,6,34716160,34764160,0,0,0,2,0,1,0,2,1,1,0,0,D:/spectrograms/WomenWhoStutter_2_6_spec.png
13178,WomenWhoStutter,2,7,34847360,34895360,0,1,1,0,0,0,0,2,2,0,0,0,D:/spectrograms/WomenWhoStutter_2_7_spec.png
13179,WomenWhoStutter,2,8,34878560,34926560,0,0,1,0,0,0,0,0,2,0,0,0,D:/spectrograms/WomenWhoStutter_2_8_spec.png
13180,WomenWhoStutter,2,9,35036480,35084480,0,0,0,0,0,0,0,0,3,0,0,0,D:/spectrograms/WomenWhoStutter_2_9_spec.png
13181,WomenWhoStutter,2,10,35063040,35111040,0,0,2,0,0,0,1,0,1,1,0,0,D:/spectrograms/WomenWhoStutter_2_10_spec.png
13182,WomenWhoStutter,2,11,35076160,35124160,0,0,0,2,0,0,1,1,1,2,0,0,D:/spectrograms/WomenWhoStutter_2_11_spec.png
13183,WomenWhoStutter,2,12,35444160,35492160,0,0,0,0,1,0,0,0,2,0,0,0,D:/spectrograms/WomenWhoStutter_2_12_spec.png
13184,WomenWhoStutter,2,13,35470720,35518720,0,0,0,3,2,0,0,0,1,1,0,0,D:/spectrograms/WomenWhoStutter_2_13_spec.png
13185,WomenWhoStutter,2,14,35881280,35929280,0,0,1,1,0,2,0,0,1,1,0,0,D:/spectrograms/WomenWhoStutter_2_14_spec.png
13186,WomenWhoStutter,2,15,35909120,35957120,0,0,0,0,1,0,0,0,2,1,0,0,D:/spectrograms/WomenWhoStutter_2_15_spec.png
13187,WomenWhoStutter,2,16,36067840,36115840,0,0,1,1,0,0,0,0,2,1,0,0,D:/spectrograms/WomenWhoStutter_2_16_spec.png
13188,WomenWhoStutter,2,17,36097120,36145120,0,0,0,1,0,3,0,0,0,0,0,0,D:/spectrograms/WomenWhoStutter_2_17_spec.png
13189,WomenWhoStutter,2,18,36367520,36415520,0,0,1,1,0,0,1,0,1,0,0,0,D:/spectrograms/WomenWhoStutter_2_18_spec.png
13190,WomenWhoStutter,2,19,36394400,36442400,0,0,0,0,0,3,0,2,0,2,0,0,D:/spectrograms/WomenWhoStutter_2_19_spec.png
13191,WomenWhoStutter,2,20,5014400,5062400,0,0,1,0,0,1,0,3,1,1,0,0,D:/spectrograms/WomenWhoStutter_2_20_spec.png
13192,WomenWhoStutter,2,21,5046720,5094720,0,0,1,1,1,0,0,1,0,0,0,0,D:/spectrograms/WomenWhoStutter_2_21_spec.png
13193,WomenWhoStutter,2,22,36664480,36712480,0,0,0,0,0,3,0,0,0,1,0,0,D:/spectrograms/WomenWhoStutter_2_22_spec.png
13194,WomenWhoStutter,2,23,36692960,36740960,0,0,0,1,0,0,0,0,2,3,0,0,D:/spectrograms/WomenWhoStutter_2_23_spec.png
13195,WomenWhoStutter,2,24,36938560,36986560,0,0,0,1,1,0,0,0,2,0,0,0,D:/spectrograms/WomenWhoStutter_2_24_spec.png
13196,WomenWhoStutter,2,25,36965120,37013120,0,0,0,1,0,0,0,0,2,0,0,0,D:/spectrograms/WomenWhoStutter_2_25_spec.png
